Ticker,EBIT,EV,EY,ROC
DCGO,29678209.0,56613092.94564009,0.5242287155816946,0.07893309410978021
DCTH,-12410000.0,340479441.11021996,-0.036448603062593246,-0.1693643038458389
DCX,-52431000.0,361629454.39635324,-0.14498542461791444,-0.9290675833717262
DDOG,211008000.0,50195823660.694275,0.004203696335901135,0.0488206217891825
DEFT,-24507610.142211,410740791.67979634,-0.05966685227922662,-1.5192531975279084
DENN,51365000.0,727851717.0128155,0.07057069290268035,0.07987950814190918
DERM,-11911000.0,208294287.5,-0.05718351733481889,-0.2631392908428145
DEVS,-11407029.0,15819217.773801327,-0.7210867922237923,
DFDV,-2920265.0,194788933.14920044,-0.014991945141786854,-0.7611522799785333
DFLI,-19111000.0,98252676.22076607,-0.19450869671029702,-0.20073947249561463
DFSC,-9371981.0,-1042859.4974079132,8.986810805573132,-0.8186863708534482
DGICA,63284952.0,706844170.7397633,0.08953168834054011,
DGICB,63284952.0,752996553.6552563,0.08404414561102187,
DGII,56236000.0,1759608988.6156769,0.03195937299924917,0.06559755881337427
DGLY,-17900402.0,13171893.273915052,-1.3589847433283602,19.66420228846627
DGNX,-4802712.0,766516905.0859594,-0.0062656308923303,-0.9722183535386578
DH,-618908000.0,414194694.20413923,-1.4942441529561605,-0.6587351256998105
DHIL,43891791.0,425450011.465271,0.10316556544171779,0.20282027622606266
DIBS,-18589000.0,209653646.04654694,-0.0886652836739739,-0.13222041240193186
DIOD,65016000.0,2279792355.6474113,0.028518386702606903,0.024125176627046795
DJCO,151468000.0,792055895.1949463,0.19123397845895668,0.29227272201018056
DJT,-397775000.0,3656588883.8968134,-0.10878307970353304,-0.4282823667178061
DKI,1156712.0,6441262.481405735,0.17957846048645423,1.2154868674768426
DKNG,-590199000.0,17799590051.325943,-0.03315801084733602,-0.21429046028231055
DLHC,15115000.0,224994486.59075975,0.06717942394514104,0.058578459869007476
DLO,151520000.0,4280444683.924431,0.03539819135358671,0.30259820661833725
DLPN,-10433710.0,39054460.69780421,-0.2671579587472481,-0.283708599187245
DLTH,-36688000.0,242430932.0,-0.1513338240187931,-0.0642538770720772
DLTR,1491100000.0,33408108795.551636,0.04463287668048253,0.07972176776911644
DLXY,1301000.0,16104999.922037125,0.0807823661159904,0.2022384579511892
DMAC,-26681000.0,439452445.19042015,-0.06071419169926064,-0.6447489246532309
DMRC,-40757000.0,142971212.37490797,-0.28507137432061824,-0.571410545796122
DNLI,-501878000.0,2520631405.8893776,-0.19910804841492394,-0.3590993716379914
DNTH,-101864000.0,1611846417.8923607,-0.0631970880533374,-0.2850913650319197
DNUT,79835000.0,2053665039.2074585,0.0388744018502694,0.022765340905526472
DOCU,249491000.0,13408778460.68161,0.018606542030027512,0.09633619649431711
DOGZ,-6340839.0,170858794.23353767,-0.03711157525396702,-0.037677064715165805
DOMH,-11527000.0,68293842.32834816,-0.16878534882514945,-0.2477592692101021
DOMO,-59282000.0,459935052.6579437,-0.12889211130443748,32.465498357064625
DORM,295979000.0,4331290268.5060425,0.06833506453080312,0.138068131194556
DOX,735678000.0,9594441438.598633,0.07667752257472253,0.12593596742582575
DPZ,918085000.0,18777402465.5,0.048893077819832174,1.4434572474340914
DRCT,-8365000.0,37683763.24028962,-0.22197889172216628,-0.6048882782558391
DRH,115307000.0,2935066370.818245,0.0392859940567049,0.02096257271689537
DRIO,-57744000.0,84407550.46343899,-0.6841094153657703,-0.5551080049604414
DRMA,-12513242.0,3809767.193480253,-3.2845161828823066,
DRS,285000000.0,9759799387.83622,0.029201419893445726,0.08124287343215507
DRTS,-31441000.0,501870469.5314226,-0.06264763900006962,-0.31735505490956073
DRUG,-13937584.0,664667841.3379059,-0.020969246792420588,-0.16956081974604292
DRVN,-160675000.0,6240810970.427444,-0.025745852704299275,-0.022246713876175765
DSGN,-62383000.0,542003275.0710154,-0.11509709049604237,-0.2523002382136805
DSGR,54609000.0,2100571002.6156044,0.025997216914830094,0.031789044017659224
DSGX,192637000.0,7138248968.963425,0.02698659024609135,0.13281087874820488
DSP,3478000.0,569423299.823369,0.006107934116989682,0.009923023811833449
DSY,664411.0,30451902.94952154,0.021818373751596343,0.10999282509013336
DTCK,-3218000.0,8055861.629183054,-0.39946068442170324,-0.38451427888636636
DTI,6353000.0,169774554.430228,0.03742021306621001,0.021925192747050987
DTIL,8949000.0,49098837.573925495,0.1822650075274383,0.06800823789584078
DTSQ,-272248.0,94116127.98137283,-0.002892681688454953,
DTSS,-5154715.0,9340883.429953516,-0.5518444843739638,-1.5044745634885426
DTST,671111.0,37770001.45415878,0.017768360449086116,0.02606347203875304
DUO,-125554000.0,-15680896.737626314,8.006812499360011,-0.2979364612303399
DUOL,62595000.0,7418748180.174698,0.008437407292954646,0.03057108515997134
DUOT,-10478343.0,208869537.2236557,-0.050166927831031105,-0.3784370944046848
DVAX,37649000.0,1968052754.3723717,0.01913007662846242,0.03888431582959025
DVLT,-21138000.0,669171964.551271,-0.03158829287502292,-0.21888785337061198
DWSN,-3953000.0,57795218.60828471,-0.06839666143997167,-0.10706643915386907
DWTX,-12258035.0,106568910.25895786,-0.11502449420017061,-0.13418088017020455
DXCM,728000000.0,29471383548.21855,0.02470192818769125,0.14691637068130448
DXLG,5035000.0,222997902.71217734,0.02257868768612886,0.009713982539912217
DXPE,148899000.0,2184863443.0905457,0.06815025463988657,0.12069939649896444
DXST,2484124.0,42826461.308514595,0.058004418859283986,0.46134737165841644
DYAI,-5381188.0,33654394.3045454,-0.15989555335046426,-0.7104376557617438
DYN,-343886000.0,2781145755.5442505,-0.12364903900288532,-0.5064677041896113
EA,1663000000.0,50961703380.5,0.03263234722715981,0.175144813059505
EBAY,2537000000.0,46628550697.32666,0.054408725170723635,0.16961957611820552
EBON,-30320701.0,-188030924.80033445,0.16125379924710165,-0.10200519442714502
ECDA,-4662992.0,16987907.95993328,-0.27448889003860094,-1.4706780111655655
ECOR,-12162000.0,39466128.78745127,-0.3081629836435099,-0.7992902208201893
ECPG,141567000.0,4776974133.774185,0.029635287115978362,0.030153550577545277
ECX,-117070588.074136,863701571.2267255,-0.13554518363079887,0.8053841992871793
EDBL,-9832000.0,2568779.1549732685,-3.827499137465679,-0.9671453865827268
EDHL,515890.0,9474549.127124786,0.054450084439696775,0.23283103017655155
EDIT,-238920000.0,114347313.9786768,-2.089423806181868,-0.7672077452916526
EDUC,-4666600.0,43729585.41092789,-0.10671493809392098,-0.09602373740699283
EEFT,529400000.0,3275749508.8389816,0.16161186884757692,0.17242614728202454
EEIQ,-7413272.0,8621790.887028396,-0.8598297148627636,-0.41384896736105853
EFOI,-1575000.0,12282530.987882614,-0.12823089976763122,-0.43316831683168316
EFTY,1000686.0,300664603.20562744,0.0033282467883844016,1.0127160540055318
EGAN,4433000.0,235076591.25575924,0.018857683686492516,0.049226019943589404
EGHT,4793000.0,591174312.1530652,0.00810759179055637,0.00805059123891427
EHGO,-10062353.0,3230334.4264002442,-3.114957051432314,-0.5664956861532582
EHLD,3839232.0,,,0.3076915185818739
EHTH,30471000.0,182936680.23112535,0.1665658301085513,0.028320563009558226
EJH,-18613528.0,-36872204.488928795,0.5048119107060408,-0.07879195385320922
EKSO,-11061000.0,22626923.079452515,-0.48884242727834626,-0.5149441340782123
ELAB,-3281517.0,,,-0.45607549452281393
ELBM,-22173000.0,155768777.75328672,-0.14234559916184583,-0.09898572334175587
ELDN,-70577000.0,108713589.1723299,-0.6492012685564379,-0.42324022212360723
ELE,3037000.0,1132065297.327448,0.002682707443792929,0.009024240947530442
ELOG,2514736.0,18990893.573015213,0.1324179923567826,0.16852691211675538
ELPW,-29750829.0,37622317.36017299,-0.7907760894998522,-1.3271047093462949
ELSE,436000.0,,,0.028603293314964248
ELTK,5097000.0,56090053.22108078,0.09087172693365092,0.07571976111952937
ELTX,-51443000.0,151668814.89182663,-0.3391798112004121,-2.251926107511819
ELUT,-49343000.0,39914637.98629314,-1.2362131410773312,-3524.5
ELVN,-104554000.0,793986009.8374434,-0.13168242098044758,-0.33694163446695646
ELWT,-3218000.0,30593954.55616188,-0.10518417924994491,2.306810035842294
EMAT,-7062089.0,15180556260.0,-0.0004652062071406598,-0.6174223875655391
EMBC,243600000.0,1944949900.0,0.12524744210634936,0.22418553285477635
EML,19795638.0,156860216.7219925,0.12619922637926947,0.08525074027190668
EMPD,-44866593.0,157284310.97582054,-0.28525790475629437,-17.69835057939183
EMPG,1102710.0,144463410.02929688,0.007633143920501203,0.2861815059960801
ENGN,-114308000.0,551012618.5,-0.20745078454133442,-0.57245019581134
ENGS,-553209.0,20628625.64974606,-0.02681754031475238,-0.35894412968494926
ENLT,183791000.0,9277323268.546257,0.0198107788938565,0.020732256752357424
ENLV,-14931000.0,192384325.6346227,-0.0776102728262646,-0.5962621301066251
ENPH,129064000.0,5478608125.501537,0.023557808305222576,0.04673326294231558
ENSC,-6696565.0,686145.2605217695,-9.759689945111173,
ENSG,394380000.0,11842496074.375854,0.033302100969519244,0.05571635096469475
ENTA,-75868000.0,426372124.2658653,-0.17793846192602483,-0.2486488966672238
ENTG,537269000.0,18558110768.676758,0.02895063008821068,0.05610670517467757
ENTX,-9585000.0,64525016.31065059,-0.14854703722744952,-1.121577346126843
ENVB,-9632266.0,,,-5.073394698364676
ENVX,-217139000.0,1678408644.0336723,-0.12937195049124386,-0.3315635812818563
EOLS,-31021000.0,409906967.5492859,-0.07567814761838644,-0.17232357123811218
EOSE,-657632000.0,4777003394.059628,-0.13766621996077888,-2.6961855095280267
EPOW,-15956921.0,87178393.32383329,-0.18303756689718223,-0.12959708378235082
EPRX,-25139112.0,336389495.5745373,-0.07473215522697459,-0.7791718821214494
EPSM,409359.0,28639887.08786106,0.014293317524059154,0.0480289610555697
EQ,-7706000.0,62069197.2456584,-0.1241517587137639,-0.3877427795109188
EQIX,1432000000.0,92126397672.33948,0.015543861870005055,0.027326158308526066
ERAS,-157087000.0,1450940053.495493,-0.10826567205278957,-0.3022822175611446
ERIC,6143000000.0,34450541252.85918,0.17831359904948285,0.03460221255886263
ERIE,757279000.0,,,
ERII,22200000.0,729659329.4829311,0.03042515747140779,0.09080385957305825
ERNA,-37757000.0,8687623.674852848,-4.346067625982836,-12.2349319507453
ESCA,20078000.0,217126769.15628433,0.09247132483028005,0.09328105109597569
ESEA,123396381.0,522212978.6403656,0.23629512487658766,0.11929722007698185
ESGL,-410441.0,175397216.0,-0.002340065648476427,-0.010934800624201785
ESHA,-996321.0,,,
ESLA,-7310098.0,50217022.32096434,-0.1455701206908921,
ESLT,474412000.0,31660840316.96826,0.01498418851965039,0.06355618115786413
ESOA,4074182.0,198182436.7368641,0.020557734918808565,0.023584190647515955
ESPR,7506000.0,1063186857.412184,0.007059906683073321,0.07262348217309274
ETHZ,-6413561.0,90630524.0,-0.07076601477003487,
ETON,-2597000.0,457739525.4980469,-0.005673532337357835,-0.04605834885164494
ETOR,284781000.0,-731425348.257721,-0.38935073918118596,0.30451086817050327
ETS,-180795.0,,,-0.10257988743134674
EU,-72187000.0,521985225.00670815,-0.13829318636187893,-0.10955833362422616
EUDA,-17597272.0,92151250.96504307,-0.19096075002471102,8.27211582757486
EURK,-859747.0,53145573.72817421,-0.016177207990968022,
EVCM,252000.0,2592884147.9371214,9.718907040273637e-05,0.000191314910416034
EVER,31751000.0,822001116.7514801,0.03862646820417818,0.21531064787815496
EVGN,-17982000.0,7952940.409748912,-2.261050513839789,-0.7073957513768686
EVGO,-131570000.0,930922267.3213255,-0.1413329604614411,-0.10995191431823462
EVLV,-54017000.0,1213806516.7977352,-0.044502150262389156,-0.17481003482155572
EVRG,1471100000.0,30740328073.23047,0.04785570266184227,0.027471214141391507
EVTV,-7920357.0,4313555.14576149,-1.8361552669107668,-0.36622016330278706
EWCZ,42363000.0,554974411.1255774,0.07633324915662511,0.06261325308683943
EWTX,-158832000.0,2574845274.8571205,-0.061686036652751366,-0.3350681076474224
EXAS,-1004187000.0,21439769476.80259,-0.046837583822275264,-0.16718124149578037
EXC,4581000000.0,89711355507.28014,0.05106376973234173,0.02597601428935953
EXE,-711000000.0,30837180754.22348,-0.023056582431019445,-0.014494526328664914
EXEL,689949000.0,12407913121.486595,0.05560556342107407,0.23766512919260221
EXFY,-820000.0,94462209.18186474,-0.00868072012185617,-0.005299485562133237
EXLS,280603000.0,7112927740.105148,0.039449718913614595,0.18720495187162922
EXOZ,-5932105.0,74701293.80051804,-0.07941100746984468,-0.42630455184161814
EXPE,1788000000.0,39113796049.82001,0.04571277095484645,0.15554588951718137
EXPI,19936000.0,,,0.0920899466011345
EXPO,119557000.0,3530874358.4617233,0.0338604515092649,0.15682856250869032
EXTR,20201000.0,2149913169.4447174,0.009396193431020074,0.031156881011283784
EYE,-9500000.0,2842993173.2674828,-0.0033415486499679308,-0.00411208949984439
EYPT,-130766000.0,1360168080.8778,-0.09613958880406065,-0.32806815958092694
EZGO,-8231516.0,12618791.803593278,-0.652322039076358,-0.12246955027405809
EZPW,169802000.0,1586731985.325941,0.10701366177169476,0.08233103668973007
FA,-62767000.0,4636133517.821959,-0.01353865236165324,-0.0157716174708725
FAMI,-2936957.0,21857371.65525651,-0.1343691751379305,-0.015951699870233167
FANG,4789000000.0,53826324811.00847,0.08897133543512081,0.037722621757658344
FARM,-6920000.0,80483159.97307062,-0.0859807194736813,-0.04424637301227006
FAST,1515400000.0,46851331330.515396,0.03234486527841704,0.2834271606785494
FAT,-54350000.0,1458599410.6693838,-0.037261772905185515,-0.04225123274870895
FATBB,-54350000.0,1475218817.910713,-0.036841992076113494,-0.04225123274870895
FATE,-195539000.0,177250042.44012773,-1.1031816822613738,-0.38112009417928366
FATN,3617648.0,34578252.358382225,0.10462206020435369,0.15518456534613687
FBGL,-784083.0,10179119.060510635,-0.07702857146467706,-0.08993961033888617
FBIO,-108955000.0,151228994.6679983,-0.7204636930847498,-1.2113513813997443
FBLG,-11141000.0,19444132.41299352,-0.5729749090041703,-1.8768530997304582
FBRX,-36602000.0,307214380.94270706,-0.11914155804713442,-0.6964248339897635
FBYD,151381000.0,674845250.6246529,0.2243195752802263,9.694588536663465
FCEL,-180857000.0,235820688.5,-0.766925926433295,-0.15213126944151437
FCFS,448002000.0,9224344331.687897,0.04856735437130232,0.08648446838543485
FCHL,196000.0,6155300.16374588,0.03184247636767106,0.1895551257253385
FCUV,-2832777.0,3713208.181137681,-0.7628920496270349,-0.840064909241827
FDMT,-187841000.0,319209531.6602349,-0.5884567388167377,-0.3284835173290571
FEAM,-24921000.0,85253920.8473196,-0.2923150014957174,-0.1933659217877095
FEBO,-13189000.0,10332999.577999115,-1.2763960649027648,-0.18469143409278682
FEED,-3551000.0,1812432.0,-1.959245919295179,-3.440891472868217
FEIM,12248000.0,553735326.2756042,0.02211887054846117,0.14387576501544713
FELE,238166000.0,4332205279.798393,0.05497569589109671,0.1423516599903651
FEMY,-17203451.0,41155391.60550773,-0.418012083687662,-2.3683898523839186
FENC,3998000.0,252272566.3428688,0.015847938037647093,
FER,4098000000.0,55107428185.94223,0.07436384050027924,0.17285304538552387
FFAI,-339509000.0,300257381.9792867,-1.13072657119025,-0.5823072476892706
FFIV,791433000.0,14480888162.891907,0.05465362283703645,0.15673619688762697
FGEN,-145120000.0,61891271.10432148,-2.34475714281892,
FGI,-1035356.0,34214770.73605728,-0.030260497958236755,-0.02096852368109996
FGL,-3583852.0,25161062.31977406,-0.1424364342988592,-0.07622867231905195
FGMC,-25850.0,103860378.2144928,-0.00024889183386771896,
FGNX,-22638000.0,128924962.77595758,-0.17559051026712122,-0.27442993781139763
FHTX,-100285000.0,279136793.08356285,-0.3592682959927053,-0.4017860720037821
FIEE,-4235494.0,20053957.140257835,-0.21120489938104775,418.52707509881424
FIGR,78507000.0,12104636447.834568,0.006485696645110258,
FIP,-140643000.0,2210750276.2276897,-0.0636177688237072,-0.03622530297863309
FISV,5744000000.0,61070286968.83558,0.09405555934150411,0.10008189151987176
FIVE,323817000.0,12714911855.515213,0.025467498609480436,0.04942713025395175
FIVN,2057000.0,2430212118.6518784,0.0008464281715215412,0.001275611450116585
FIZZ,235459000.0,2874516264.0,0.08191256488921365,0.3025570846664868
FKWL,-2863669.0,35440072.626628876,-0.0808031357658196,-0.0709382700317753
FLD,-805328.0,130918664.55232668,-0.006151361249779016,
FLEX,1241000000.0,24804972234.084946,0.050030291841839686,0.10864046222533486
FLGC,-15871000.0,4162953.8981986046,-3.8124371271244937,-1.7626610395379831
FLGT,-73918000.0,819180106.995285,-0.09023412478988024,-0.059010996204736654
FLL,526000.0,579922032.8131113,0.0009070184787573186,0.0004740934090200327
FLNC,-46337000.0,3459815181.857609,-0.013392911922862079,-0.04468581446953617
FLNT,-26339000.0,123116134.20051861,-0.21393621697950496,-0.8549125255607127
FLUX,-5028000.0,48230013.069334626,-0.10425043826490021,2.468335787923417
FLWS,-197919000.0,498591746.6435003,-0.39695602932134916,-0.22637346549194043
FLXS,27036000.0,227320998.84601212,0.1189331392051214,0.09065516767316391
FLY,-210760000.0,4400485274.799482,-0.04789471770465219,-0.5519560446467388
FLYE,-4549378.0,30011024.122270584,-0.1515902283595846,-0.11597987547972839
FLYW,2398000.0,1279976843.0,0.0018734713937320817,0.00282173749839674
FMFC,810967.0,11760751.02617836,0.0689553752302775,0.7261393957844594
FNGR,-5824404.0,78490450.24856114,-0.07420525658287673,-0.4209681059997021
FNKO,10069000.0,416705053.0720699,0.024163373891841308,0.01890313387639089
FOFO,726812.0,39105278.666823864,0.01858603300573364,0.17716202720908358
FOLD,20842000.0,4652910072.694667,0.004479347263191281,0.030293956906475655
FONR,13805849.0,99317668.80441284,0.1390069779747648,0.054390488130264994
FORA,-2995554.0,68625033.53960896,-0.04365103877539132,-0.09774262811827379
FORM,79830000.0,4710371418.465363,0.016947708133387196,0.06398280326911009
FORR,5648000.0,172197277.08816528,0.03279958949123345,0.01667852787186355
FOSL,-99073000.0,398609002.299772,-0.24854682013802742,-0.16513432696506733
FOX,3464000000.0,33698112364.90886,0.10279507535879655,0.15181662795284218
FOXA,3464000000.0,35423021814.70773,0.0977895115250088,0.15181662795284218
FOXF,55954000.0,1416288870.6208096,0.03950747701312754,0.024087557933000478
FOXX,,36223296.75,,
FRD,10646000.0,184841470.944767,0.057595300154158376,0.04299850559392544
FRGT,-4858113.0,6416775.509753466,-0.7570956772004402,7.572792515299553
FRHC,648841000.0,9244843653.184357,0.07018409659924414,0.22147555935429344
FROG,-91098000.0,7413082920.321365,-0.012288814381163134,-0.10945845113492042
FRPH,11639000.0,473713124.9839859,0.02456972244624521,
FRPT,59785000.0,3184991462.6948776,0.018770850942694477,0.02347924883683758
FRSH,-128946000.0,2894723181.6869736,-0.04454519202933022,-0.10177646684604717
FSHP,-889298.0,95966986.02857971,-0.009266707612711315,
FSLR,1445208000.0,24970491942.00569,0.05787663308181975,0.09261691779755728
FSLY,-152707000.0,1691664960.105896,-0.09027023884826504,-0.09626797455666437
FSTR,19437000.0,351373144.6458435,0.05531726114012204,0.05714949369023957
FTAI,235890000.0,28007485443.59436,0.008422391238052069,0.03806031629963823
FTCI,-48057000.0,179267499.7100687,-0.2680742470203641,-1.0867461160986862
FTDR,349000000.0,5057504682.337494,0.06900636221234265,0.1918636613523914
FTEK,-1866000.0,42455589.70817447,-0.04395180971048242,-0.0383863734545679
FTEL,-235221.0,32169518.011927366,-0.0073119217985419625,-0.024651738814250326
FTFT,-34125388.0,12799107.670906067,-2.666231809079251,-2.1445568874245806
FTHM,-22062000.0,48589692.796643615,-0.45404691263090174,-0.3578530761869232
FTLF,13238000.0,154743457.25889206,0.08554804341648055,0.27748548431047854
FTNT,2078500000.0,59435005388.35581,0.03497097352677633,0.29474326068151846
FTRE,-151200000.0,2696075978.8513184,-0.056081505560692614,-0.054271356783919596
FTRK,-426052.0,21217396.35274726,-0.0200803148942841,0.4727623372026316
FUFU,67959000.0,499525548.8646021,0.1360470953977581,0.18378920722835523
FULC,-19834000.0,608800483.9611969,-0.032578817728509166,-0.07650294301429464
FUSE,-15117000.0,64818886.93633151,-0.23321906182759208,1.1164697193500739
FWDI,-169019432.0,624928356.056416,-0.27046209435364715,-0.1146168973750989
FWONA,225000000.0,23433309605.01667,0.00960171669271298,0.01966955153422502
FWONK,225000000.0,23546029159.88199,0.00955575135290148,0.01966955153422502
FWRD,-1060617000.0,2857723817.6875916,-0.37114048370784425,-0.33618437797853284
FWRG,40666000.0,1706978601.25,0.023823380076481788,0.017954464377170024
FYBR,458000000.0,20378918665.58838,0.022474205207628304,0.013469399758844808
GAIA,-5933000.0,94055512.42347574,-0.0630797690334964,-0.048562284629173384
GALT,-41507000.0,319381400.94031334,-0.12996060471209755,
GAMB,36948000.0,202082552.43397713,0.1828361704411437,0.23789533326465437
GAME,-54987398.0,55380437.33457422,-0.9929029210766299,-2.0485626579687364
GANX,-20350592.0,82960780.15122724,-0.2453037683939735,-2.3841187399519934
GASS,63301903.0,289264004.74518776,0.21883781584149245,0.04882482307233623
GAUZ,-41601000.0,63750313.52937424,-0.6525614965145465,-0.34814591649720067
GBIO,-79193000.0,54118839.736196995,-1.4633166635875294,-0.3417247405553518
GBLI,54956000.0,389419322.6358452,0.1411229407622143,
GCL,8434027.0,129923713.72236753,0.06491522416009886,0.16725687291372063
GCMG,74324000.0,1015945543.0717468,0.07315746449881437,0.12084574461166249
GCT,140870000.0,1818546774.6652298,0.07746295116656116,0.10941155271668722
GCTK,-21969000.0,-1725457.7626299858,12.732273415093223,-4.566410309706922
GDC,-14152903.0,256504680.11976862,-0.05517600300077038,-5.420034696425426
GDEN,107678000.0,1153799832.5222492,0.09332467986636113,0.05954719401862543
GDEV,30248000.0,162202350.0,0.1864831181545767,2.5950583390528483
GDHG,330100.0,-4759775.913181305,-0.06935200438446064,0.0025273988100262194
GDRX,84382000.0,1085273449.7645864,0.0777518329765681,0.06467927108388484
GDTC,-2501548.0,11802742.512147903,-0.21194633344117236,-0.19675271053807433
GDYN,-2105000.0,519237600.39012337,-0.004054020738133047,-0.003740400231709354
GEG,19793000.0,110118511.75216293,0.17974271251092555,0.1356372407932788
GEHC,3086000000.0,45656761268.441734,0.06759130333086207,0.11830100437016024
GELS,-4750804.0,12446718.566269398,-0.3816912847113517,-0.2995663958519283
GEMI,-95918000.0,2441999898.0,-0.039278461919084,-0.34650578906489893
GEN,1607000000.0,23411457930.18364,0.06864160296177653,0.12600956637653885
GENK,5288000.0,212484557.57167578,0.024886514391598738,
GEOS,-9167000.0,213564662.71858215,-0.04292376783363039,-0.056978233034571064
GERN,-156068000.0,917246729.7939152,-0.17014833079324795,-0.30621142141839686
GEVO,-74761000.0,360999440.5016737,-0.20709450379232205,-0.09533859669481982
GFAI,-6502583.0,-5053495.875026464,1.2867494425264465,-0.14819083463294447
GGR,-108619000.0,322863878.8371258,-0.3364235119494266,-0.11453399356359847
GH,-432508000.0,15087607140.164528,-0.028666441005653305,-0.2810128490342433
GHRS,-38913000.0,1013260705.5246735,-0.03840373932180719,-0.21610169491525424
GIBO,-24864055.0,8211441.400647044,-3.0279769149957967,-0.12620718665804165
GIFI,8732000.0,182904398.39850712,0.047740787408375805,0.06425738275529652
GIFT,-18375726.0,41125722.2035321,-0.44681831747678813,-0.7032442830986211
GIGM,-3701000.0,-18560736.478390694,0.19939941522842497,-0.0902418804252414
GIII,288701000.0,1342866976.2070656,0.2149885320848662,0.1256728720787797
GILD,1667000000.0,171014338235.6289,0.009747720671837207,0.031809941799446614
GILT,29702000.0,956585706.4732704,0.031050014440948532,0.07321137189365594
GIPR,-586342.0,73724636.74244142,-0.007953135151393126,-0.00530951104735204
GITS,-4782470.0,3283175.864275992,-1.4566597092887175,-0.6644608142804744
GLBE,-67928000.0,6538912932.647003,-0.010388271062741037,-0.07150993251992294
GLBS,6456000.0,126105912.68144059,0.05119506185493989,0.011708591015433723
GLDD,93265000.0,1430359882.431903,0.0652038701207353,0.0507304830560241
GLE,,278791.03062820435,,
GLIBA,146000000.0,2263166312.6577377,0.06451138795387319,0.033640552995391704
GLIBK,146000000.0,2568831652.4456367,0.05683517635770402,0.033640552995391704
GLMD,-6278000.0,-80676.84325027466,77.81662924669065,
GLOO,-102182000.0,486162574.79933167,-0.21018071998276835,
GLPI,1176674000.0,20283250299.645416,0.05801210272599013,0.08895228568655264
GLRE,52748000.0,476206066.815444,0.11076717344813405,
GLSI,-16011817.0,341994387.87789536,-0.04681894664808597,
GLTO,-21292000.0,19441741.0,-1.0951694089536528,-1.32536570183629
GLUE,-81112000.0,1334402520.792818,-0.06078525687422139,-0.2399053534457261
GLXG,7323966.0,-4577066.886624813,-1.6001439746057076,0.7136434071817376
GLXY,-3194000.0,10301193218.761032,-0.0003100611678832441,
GMGI,4729806.0,105942297.81338692,0.044645114346409234,0.025533151782118936
GMHS,,34905031.93087721,,
GMM,13180031.0,46894910.91018629,0.2810546121996597,0.28353577051331297
GNLN,-11716000.0,15318118.003650188,-0.7648459162677927,-1.3271409152695968
GNLX,-29869000.0,122298507.68178964,-0.2442302900188824,-0.9669785360484314
GNPX,-21174167.0,2689293.90752244,-7.873504246141352,
GNSS,-16418000.0,110098225.28099322,-0.14912138645375891,-1.2651614394698312
GNTX,468591277.0,5113442128.845673,0.09163910829392363,0.14477842893587808
GO,84140000.0,2490772315.892744,0.033780687003437525,0.018333958701309
GOCO,67816000.0,552516919.1784859,0.1227401327380757,0.05656008967413061
GOGO,74980000.0,1502285381.8693104,0.04991062344406331,0.060722728424926285
GOOG,120083000000.0,3894316118633.0923,0.03083545257803807,0.22002975677864547
GOOGL,120083000000.0,3901856269289.8696,0.03077586454045753,0.22002975677864547
GOSS,-44118000.0,714617575.136049,-0.061736516893809684,-0.16019433339506106
GOVX,-24970921.0,3309688.842071682,-7.544794145775222,-4.80347749710542
GPAT,-564973.0,384986745.9836273,-0.0014675128582842879,
GPRE,-38203000.0,1144588330.6280365,-0.03337706577790985,-0.015213602919508042
GPRO,-129760000.0,255797850.04657507,-0.507275569268364,-0.6164077716022992
GRAB,-54000000.0,18161959688.186646,-0.0029732474318354546,-0.007427785419532325
GRAL,-768222000.0,3892075337.8128357,-0.19738107136222724,-0.2525537376356755
GRAN,1903705.0,107557574.27495098,0.01769940436861779,0.7921720111886669
GRCE,-16679000.0,,,-0.2380062216387454
GRDX,-15621274.0,16551239.212891102,-0.9438129555781667,-0.26937810926785327
GREE,-12772000.0,84885385.39600646,-0.15046170716450413,-0.1684627052694058
GRI,-8235000.0,-1892924.0403693914,4.350412285108384,-1.9481902058197302
GRNQ,-720318.0,14856252.585751534,-0.04848584768213008,-0.09640730808826797
GROW,-261000.0,7287097.018060684,-0.03581673186910032,-0.005518087063151441
GRPN,-21860000.0,687171663.4660683,-0.031811556212517515,-0.06601596946232922
GRRR,-65372922.0,299059891.2795086,-0.21859474943398843,-0.6959809349990634
GRWG,-49282000.0,103514208.6489135,-0.4760892310653555,-0.24638043434787826
GSAT,-393000.0,7868882298.35994,-4.994356060986075e-05,-0.00017280657667533337
GSHD,54039000.0,2897932175.8000565,0.01864743435035052,
GSIT,-16628000.0,268274939.76599646,-0.06198118994828148,-0.35683934932829736
GSIW,-4322388.0,28631965.759012222,-0.15096371783832135,-0.6058671041451215
GSM,52524000.0,975210878.78899,0.05385912026045478,0.034760418231549496
GSRF,-10117.0,294055000.0,-3.4405128292326266e-05,
GSUN,-3706705.0,14968354.955496669,-0.24763609702072348,-0.8377243723968757
GT,677000000.0,10577202706.47469,0.06400558056673943,0.029876434245366283
GTBP,-13162000.0,3837841.485019028,-3.429531952108424,
GTEC,16751156.0,28652320.044722915,0.5846352397939646,0.23008863803739227
GTEN,0.0,465344113.24420166,0.0,
GTIM,470000.0,52109633.42206383,0.009019445525421726,0.003762558539807069
GTLB,-142715000.0,5963126717.346191,-0.0239329141849116,-0.16621322904267982
